# Time,Accel
13.0400,-2.2798130e-02
13.0450,-1.3266920e-02
13.0500,-4.1772510e-03
13.0550,4.4826690e-03
13.0600,1.2735820e-02
13.0650,2.0249110e-02
13.0700,2.6344850e-02
13.0750,3.0417950e-02
13.0800,3.2244730e-02
13.0850,3.2559710e-02
13.0900,3.1818590e-02
13.0950,2.9933300e-02
13.1000,2.7761660e-02
13.1050,2.5444980e-02
13.1100,2.3279400e-02
13.1150,2.2050270e-02
13.1200,2.1171020e-02
13.1250,2.0801350e-02
13.1300,2.0590470e-02
13.1350,1.9219880e-02
13.1400,1.6968040e-02
13.1450,1.4465600e-02
13.1500,1.1864120e-02
13.1550,8.8421210e-03
13.1600,4.4861940e-03
13.1650,-9.5251240e-04
13.1700,-5.7783790e-03
13.1750,-9.0205480e-03
13.1800,-1.1235200e-02
13.1850,-1.2863340e-02
13.1900,-1.3868750e-02
13.1950,-1.4193180e-02
13.2000,-1.4516980e-02
13.2050,-1.4721580e-02
13.2100,-1.3838240e-02
13.2150,-1.2440120e-02
13.2200,-9.7325880e-03
13.2250,-5.3576420e-03
13.2300,-1.1888310e-04
13.2350,6.1080620e-03
13.2400,1.2866060e-02
13.2450,1.9205060e-02
13.2500,2.4672110e-02
13.2550,2.9940620e-02
13.2600,3.5148220e-02
13.2650,3.9869150e-02
13.2700,4.3578440e-02
13.2750,4.6152940e-02
13.2800,4.8431840e-02
13.2850,5.0902710e-02
13.2900,5.3196670e-02
13.2950,5.4987330e-02
13.3000,5.6422340e-02
13.3050,5.7647630e-02
13.3100,5.8702130e-02
13.3150,5.9513530e-02
13.3200,5.9461360e-02
13.3250,5.7258620e-02
13.3300,5.1473060e-02
13.3350,4.1948020e-02
13.3400,3.0290050e-02
13.3450,1.7607540e-02
13.3500,4.2224830e-03
13.3550,-8.3686130e-03
13.3600,-1.7527870e-02
13.3650,-2.2302060e-02
13.3700,-2.4061340e-02
13.3750,-2.4022390e-02
13.3800,-2.3195170e-02
13.3850,-2.2360220e-02
13.3900,-2.1934890e-02
13.3950,-2.2632190e-02
13.4000,-2.4286220e-02
13.4050,-2.6139470e-02
13.4100,-2.7943720e-02
13.4150,-2.9308060e-02
13.4200,-2.9936280e-02
13.4250,-3.0081100e-02
13.4300,-2.9585730e-02
13.4350,-2.8152980e-02
13.4400,-2.5577590e-02
13.4450,-2.1452300e-02
13.4500,-1.5957570e-02
13.4550,-9.5289810e-03
13.4600,-2.5431320e-03
13.4650,4.4699700e-03
13.4700,1.0899940e-02
13.4750,1.6151340e-02
13.4800,2.0039710e-02
13.4850,2.2731270e-02
13.4900,2.4728120e-02
13.4950,2.6901540e-02
13.5000,2.9774880e-02
13.5050,3.3136740e-02
13.5100,3.6055430e-02
13.5150,3.7326420e-02
13.5200,3.6414330e-02
13.5250,3.3208680e-02
13.5300,2.8263430e-02
13.5350,2.2925400e-02
13.5400,1.8327150e-02
13.5450,1.5352650e-02
13.5500,1.4670350e-02
13.5550,1.6337970e-02
13.5600,1.9358910e-02
13.5650,2.2332330e-02
13.5700,2.4869480e-02
13.5750,2.6429580e-02
13.5800,2.5952910e-02
13.5850,2.3417900e-02
13.5900,1.9161240e-02
13.5950,1.3538070e-02
13.6000,7.7077470e-03
13.6050,2.5956890e-03
13.6100,-1.4778930e-03
13.6150,-4.2506470e-03
13.6200,-5.9632920e-03
13.6250,-6.9708090e-03
13.6300,-7.4736860e-03
13.6350,-6.8848270e-03
13.6400,-4.5833880e-03
13.6450,-8.8048970e-04
13.6500,3.6205400e-03
13.6550,8.1786190e-03
13.6600,1.2490760e-02
13.6650,1.7002390e-02
13.6700,2.2259940e-02
13.6750,2.7730220e-02
13.6800,3.2535440e-02
13.6850,3.6235270e-02
13.6900,3.8497430e-02
13.6950,3.9053610e-02
13.7000,3.7256630e-02
13.7050,3.3119070e-02
13.7100,2.7364270e-02
13.7150,2.1171720e-02
13.7200,1.5498490e-02
13.7250,1.0509360e-02
13.7300,6.6582860e-03
13.7350,3.9998070e-03
13.7400,2.4571080e-03
13.7450,1.5809440e-03
13.7500,1.0745190e-03
13.7550,9.7660570e-04
13.7600,7.0921500e-04
13.7650,-1.7151800e-04
13.7700,-1.7633920e-03
13.7750,-4.1766790e-03
13.7800,-7.3303840e-03
13.7850,-1.0685570e-02
13.7900,-1.3744470e-02
13.7950,-1.5701450e-02
13.8000,-1.6179550e-02
13.8050,-1.5582760e-02
13.8100,-1.3952670e-02
13.8150,-1.0910570e-02
13.8200,-6.7610650e-03
13.8250,-2.0625760e-03
13.8300,3.4679710e-03
13.8350,9.8493890e-03
13.8400,1.6791750e-02
13.8450,2.3621900e-02
13.8500,2.8969200e-02
13.8550,3.2333310e-02
13.8600,3.3749350e-02
13.8650,3.2812580e-02
13.8700,2.9515120e-02
13.8750,2.4637830e-02
13.8800,1.9132960e-02
13.8850,1.3360530e-02
13.8900,7.0255080e-03
13.8950,2.2561960e-05
13.9000,-7.0579620e-03
13.9050,-1.3858300e-02
13.9100,-2.0332760e-02
13.9150,-2.6322340e-02
13.9200,-3.1817630e-02
13.9250,-3.6653260e-02
13.9300,-4.0610270e-02
13.9350,-4.3726530e-02
13.9400,-4.6161330e-02
13.9450,-4.8159370e-02
13.9500,-4.9835480e-02
13.9550,-5.1150700e-02
13.9600,-5.2406440e-02
13.9650,-5.3652520e-02
13.9700,-5.4715380e-02
13.9750,-5.5433480e-02
13.9800,-5.5394110e-02
13.9850,-5.4893810e-02
13.9900,-5.4308470e-02
13.9950,-5.3685930e-02
14.0000,-5.2829940e-02
14.0050,-5.1276810e-02
14.0100,-4.8787630e-02
14.0150,-4.4766840e-02
14.0200,-3.8117670e-02
14.0250,-2.8660690e-02
14.0300,-1.6892400e-02
14.0350,-2.9765350e-03
14.0400,1.1409770e-02
14.0450,2.5003510e-02
14.0500,3.7478480e-02
14.0550,4.7810620e-02
14.0600,5.5537730e-02
14.0650,6.0243490e-02
14.0700,6.2281960e-02
14.0750,6.2751600e-02
14.0800,6.2207510e-02
14.0850,6.1145900e-02
14.0900,6.0605990e-02
14.0950,6.1051600e-02
14.1000,6.2767000e-02
14.1050,6.5651550e-02
14.1100,6.8336800e-02
14.1150,7.0425600e-02
14.1200,7.1765000e-02
14.1250,7.2198710e-02
14.1300,7.2010140e-02
14.1350,7.0965040e-02
14.1400,6.9099050e-02
14.1450,6.6158680e-02
14.1500,6.1623620e-02
14.1550,5.5091710e-02
14.1600,4.6709050e-02
14.1650,3.7590410e-02
14.1700,2.8706990e-02
14.1750,2.0114400e-02
14.1800,1.2644900e-02
14.1850,6.9344080e-03
14.1900,1.8908520e-03
14.1950,-3.0266830e-03
14.2000,-7.9631080e-03
14.2050,-1.2136800e-02
14.2100,-1.5435250e-02
14.2150,-1.8902420e-02
14.2200,-2.2614450e-02
14.2250,-2.6495840e-02
14.2300,-3.0567960e-02
14.2350,-3.4695180e-02
14.2400,-3.8280010e-02
14.2450,-4.0406890e-02
14.2500,-4.1245950e-02
14.2550,-4.2293810e-02
14.2600,-4.3659890e-02
14.2650,-4.5170610e-02
14.2700,-4.7416260e-02
14.2750,-4.9699220e-02
14.2800,-5.1982150e-02
14.2850,-5.4834480e-02
14.2900,-5.7893690e-02
14.2950,-6.0836600e-02
14.3000,-6.3395510e-02
14.3050,-6.5339840e-02
14.3100,-6.6934570e-02
14.3150,-6.9009470e-02
14.3200,-7.1437670e-02
14.3250,-7.3217620e-02
14.3300,-7.3987840e-02
14.3350,-7.3385780e-02
14.3400,-7.0713160e-02
14.3450,-6.5610940e-02
14.3500,-5.8174780e-02
14.3550,-4.8937550e-02
14.3600,-3.8318020e-02
14.3650,-2.6355480e-02
14.3700,-1.5143130e-02
14.3750,-6.3459920e-03
14.3800,4.3714760e-04
14.3850,4.9710830e-03
14.3900,7.6182470e-03
14.3950,8.4526700e-03
14.4000,6.7876390e-03
14.4050,3.1223740e-03
14.4100,-1.5466320e-03
14.4150,-6.0759730e-03
14.4200,-9.6181420e-03
14.4250,-1.2701480e-02
14.4300,-1.5071020e-02
14.4350,-1.6358900e-02
14.4400,-1.6599780e-02
14.4450,-1.5445060e-02
14.4500,-1.2834110e-02
14.4550,-8.5582530e-03
14.4600,-3.4180130e-03
14.4650,1.7990880e-03
14.4700,6.6566190e-03
14.4750,1.1407990e-02
14.4800,1.7107460e-02
14.4850,2.2870920e-02
14.4900,2.7641140e-02
14.4950,3.1161660e-02
14.5000,3.2727900e-02
14.5050,3.3116500e-02
14.5100,3.2781590e-02
14.5150,3.1306710e-02
14.5200,2.8982520e-02
14.5250,2.5372740e-02
14.5300,2.0438080e-02
14.5350,1.5021620e-02
14.5400,9.5416280e-03
14.5450,4.0996040e-03
14.5500,-1.1935510e-03
14.5550,-5.8685350e-03
14.5600,-9.4319050e-03
14.5650,-1.2500880e-02
14.5700,-1.5584440e-02
14.5750,-1.8669150e-02
14.5800,-2.1712550e-02
14.5850,-2.4246430e-02
14.5900,-2.6805510e-02
14.5950,-2.9391090e-02
14.6000,-3.1411330e-02
14.6050,-3.3455570e-02
14.6100,-3.4665070e-02
14.6150,-3.4001830e-02
14.6200,-3.2112380e-02
14.6250,-3.0233160e-02
14.6300,-2.9013420e-02
14.6350,-2.8360670e-02
14.6400,-2.8995610e-02
14.6450,-3.0762190e-02
14.6500,-3.2786680e-02
14.6550,-3.5204920e-02
14.6600,-3.7832670e-02
14.6650,-3.9579540e-02
14.6700,-3.9613830e-02
14.6750,-3.8152700e-02
14.6800,-3.5280790e-02
14.6850,-3.1201290e-02
14.6900,-2.7426390e-02
14.6950,-2.4737640e-02
14.7000,-2.3285400e-02
14.7050,-2.3473840e-02
14.7100,-2.5002010e-02
14.7150,-2.7467750e-02
14.7200,-3.0438710e-02
14.7250,-3.3010630e-02
14.7300,-3.4472340e-02
14.7350,-3.5258160e-02
14.7400,-3.5107240e-02
14.7450,-3.4203100e-02
14.7500,-3.3016570e-02
14.7550,-3.1428740e-02
14.7600,-3.0353430e-02
14.7650,-2.9455030e-02
14.7700,-2.8729430e-02
14.7750,-2.9166090e-02
14.7800,-3.0790120e-02
14.7850,-3.3653070e-02
14.7900,-3.7830600e-02
14.7950,-4.2894690e-02
14.8000,-4.7833980e-02
14.8050,-5.2043370e-02
14.8100,-5.5082710e-02
14.8150,-5.6833640e-02
14.8200,-5.7833600e-02
14.8250,-5.8463880e-02
14.8300,-5.9145460e-02
14.8350,-5.9782500e-02
14.8400,-6.1101100e-02
14.8450,-6.3017600e-02
14.8500,-6.4876270e-02
14.8550,-6.6944520e-02
14.8600,-6.8229670e-02
14.8650,-6.8131070e-02
14.8700,-6.6511360e-02
14.8750,-6.3211520e-02
14.8800,-5.8689950e-02
14.8850,-5.3804650e-02
14.8900,-4.8128440e-02
14.8950,-4.0848150e-02
14.9000,-3.3588340e-02
14.9050,-2.7017460e-02
14.9100,-2.0793340e-02
14.9150,-1.6132210e-02
14.9200,-1.2924090e-02
14.9250,-1.0319250e-02
14.9300,-9.2583290e-03
14.9350,-9.6898510e-03
14.9400,-1.0697900e-02
14.9450,-1.2120180e-02
14.9500,-1.3769620e-02
14.9550,-1.5539460e-02
14.9600,-1.7378130e-02
14.9650,-1.9584450e-02
14.9700,-2.1461210e-02
14.9750,-2.3030400e-02
14.9800,-2.4967920e-02
14.9850,-2.6337050e-02
14.9900,-2.6903330e-02
14.9950,-2.7022130e-02
15.0000,-2.6556110e-02
15.0050,-2.4767850e-02
15.0100,-2.1450650e-02
15.0150,-1.7676890e-02
15.0200,-1.4099680e-02
15.0250,-1.0954820e-02
15.0300,-8.5554750e-03
15.0350,-6.0967450e-03
15.0400,-3.3261370e-03
15.0450,-9.2685480e-04
15.0500,7.8439150e-04
15.0550,1.8180770e-03
15.0600,2.7915870e-03
15.0650,3.5796110e-03
15.0700,3.8174180e-03
15.0750,3.2587290e-03
15.0800,1.6169000e-03
15.0850,-8.1241340e-04
15.0900,-3.6097410e-03
15.0950,-6.2218510e-03
15.1000,-8.0810600e-03
15.1050,-9.1709690e-03
15.1100,-9.0122140e-03
15.1150,-7.5706960e-03
15.1200,-6.2899000e-03
15.1250,-5.2400360e-03
15.1300,-4.2578580e-03
15.1350,-4.2157130e-03
15.1400,-4.8517280e-03
15.1450,-5.8255130e-03
15.1500,-7.6128960e-03
15.1550,-1.0579520e-02
15.1600,-1.4052520e-02
15.1650,-1.7447500e-02
15.1700,-2.0389610e-02
15.1750,-2.1398960e-02
15.1800,-2.0561840e-02
15.1850,-1.8553050e-02
15.1900,-1.5160040e-02
15.1950,-1.1277700e-02
15.2000,-6.9307740e-03
15.2050,-1.8443290e-03
15.2100,2.3320820e-03
15.2150,5.7800250e-03
15.2200,9.1951670e-03
15.2250,1.1061710e-02
15.2300,1.2157280e-02
15.2350,1.3439880e-02
15.2400,1.3866830e-02
15.2450,1.4211190e-02
15.2500,1.4666450e-02
15.2550,1.4530850e-02
15.2600,1.4309380e-02
15.2650,1.3188760e-02
15.2700,1.1380040e-02
15.2750,9.8672310e-03
15.2800,7.5624300e-03
15.2850,4.2736500e-03
15.2900,1.4415890e-04
15.2950,-4.8531900e-03
15.3000,-1.0149200e-02
15.3050,-1.4966250e-02
15.3100,-1.9015530e-02
15.3150,-2.3101980e-02
15.3200,-2.6835580e-02
15.3250,-2.9990770e-02
15.3300,-3.2282330e-02
15.3350,-3.3215870e-02
15.3400,-3.3630360e-02
15.3450,-3.3377560e-02
15.3500,-3.2371690e-02
15.3550,-3.0649410e-02
15.3600,-2.8142890e-02
15.3650,-2.5333620e-02
15.3700,-2.1635120e-02
15.3750,-1.7102620e-02
15.3800,-1.2731490e-02
15.3850,-8.5457810e-03
15.3900,-4.4776330e-03
15.3950,-5.7862370e-04
15.4000,2.9153420e-03
15.4050,6.2009600e-03
15.4100,9.2005730e-03
15.4150,1.1474130e-02
15.4200,1.3764100e-02
15.4250,1.6724920e-02
15.4300,2.0436510e-02
15.4350,2.4384910e-02
15.4400,2.7722090e-02
15.4450,3.0898670e-02
15.4500,3.3638630e-02
15.4550,3.5332890e-02
15.4600,3.6960860e-02
15.4650,3.8476660e-02
15.4700,3.9623060e-02
15.4750,4.0258010e-02
15.4800,4.0907640e-02
15.4850,4.1963090e-02
15.4900,4.3013440e-02
15.4950,4.4170910e-02
15.5000,4.4354790e-02
15.5050,4.3284480e-02
15.5100,4.2131310e-02
15.5150,4.0061870e-02
15.5200,3.6401540e-02
15.5250,3.2792450e-02
15.5300,2.9613810e-02
15.5350,2.6140150e-02
15.5400,2.2793290e-02
15.5450,1.9244540e-02
15.5500,1.5175960e-02
15.5550,1.1503110e-02
15.5600,7.8766690e-03
15.5650,5.1027620e-03
15.5700,4.5695430e-03
15.5750,5.8210610e-03
15.5800,8.7377830e-03
15.5850,1.2346170e-02
15.5900,1.5627390e-02
15.5950,1.8544170e-02
15.6000,1.9981560e-02
15.6050,1.9552690e-02
15.6100,1.8303050e-02
15.6150,1.6645740e-02
15.6200,1.4930420e-02
15.6250,1.3789350e-02
15.6300,1.3761690e-02
15.6350,1.4880300e-02
15.6400,1.7573000e-02
15.6450,2.1811800e-02
15.6500,2.6671460e-02
15.6550,3.1320070e-02
15.6600,3.4296750e-02
15.6650,3.5945450e-02
15.6700,3.7044880e-02
15.6750,3.7242300e-02
15.6800,3.6604610e-02
15.6850,3.4606310e-02
15.6900,3.0976270e-02
15.6950,2.5908290e-02
15.7000,1.9763910e-02
15.7050,1.4231590e-02
15.7100,9.8216960e-03
15.7150,5.3969540e-03
15.7200,1.8939730e-03
15.7250,-2.8566020e-04
15.7300,-1.3887850e-03
15.7350,-6.6697920e-04
15.7400,1.4059910e-03
15.7450,4.0529170e-03
15.7500,6.3111360e-03
15.7550,8.2725580e-03
15.7600,9.9914900e-03
15.7650,1.0757320e-02
15.7700,1.1106480e-02
15.7750,1.1260270e-02
15.7800,1.1171140e-02
15.7850,1.1131170e-02
15.7900,1.0807520e-02
15.7950,1.0330620e-02
15.8000,1.0047610e-02
15.8050,9.8707350e-03
15.8100,9.5832710e-03
15.8150,8.4885190e-03
15.8200,7.2079880e-03
15.8250,6.4812970e-03
15.8300,5.8623590e-03
15.8350,5.7941730e-03
15.8400,6.3624670e-03
15.8450,6.2733510e-03
15.8500,5.3939570e-03
15.8550,3.5861580e-03
15.8600,7.2318810e-04
15.8650,-2.8063730e-03
15.8700,-7.0203640e-03
15.8750,-1.0640940e-02
15.8800,-1.3153660e-02
15.8850,-1.4562740e-02
15.8900,-1.4627420e-02
15.8950,-1.4213310e-02
15.9000,-1.3397130e-02
15.9050,-1.2011290e-02
15.9100,-1.0585340e-02
15.9150,-9.3198080e-03
15.9200,-8.9984830e-03
15.9250,-9.9966790e-03
15.9300,-1.2436080e-02
15.9350,-1.6292150e-02
15.9400,-2.1227410e-02
15.9450,-2.7659350e-02
15.9500,-3.5137590e-02
15.9550,-4.2712890e-02
15.9600,-4.9970110e-02
15.9650,-5.6917460e-02
15.9700,-6.2939070e-02
15.9750,-6.7990050e-02
15.9800,-7.2416020e-02
15.9850,-7.5325050e-02
15.9900,-7.6938810e-02
15.9950,-7.7502220e-02
16.0000,-7.6936270e-02
16.0050,-7.6145490e-02
16.0100,-7.4956590e-02
16.0150,-7.3217230e-02
16.0200,-7.1932810e-02
16.0250,-7.1352660e-02
16.0300,-7.1503990e-02
16.0350,-7.2124900e-02
16.0400,-7.2994550e-02
16.0450,-7.4458040e-02
16.0500,-7.6478230e-02
16.0550,-7.9268060e-02
16.0600,-8.2436310e-02
16.0650,-8.5060670e-02
16.0700,-8.6365090e-02
16.0750,-8.6266910e-02
16.0800,-8.5738990e-02
16.0850,-8.4999490e-02
16.0900,-8.3919390e-02
16.0950,-8.2639000e-02
16.1000,-8.1009320e-02
16.1050,-7.9281120e-02
16.1100,-7.7648680e-02
16.1150,-7.5837320e-02
16.1200,-7.4330950e-02
16.1250,-7.2979900e-02
16.1300,-7.1660510e-02
16.1350,-7.0719920e-02
16.1400,-6.9121680e-02
16.1450,-6.6890200e-02
16.1500,-6.4185150e-02
16.1550,-6.0170270e-02
16.1600,-5.4795730e-02
16.1650,-4.7838810e-02
16.1700,-3.9372980e-02
16.1750,-3.0607230e-02
16.1800,-2.1764960e-02
16.1850,-1.3199230e-02
16.1900,-5.6846210e-03
16.1950,9.9511130e-04
16.2000,6.1608890e-03
16.2050,9.9052300e-03
16.2100,1.3440630e-02
16.2150,1.6784120e-02
16.2200,2.0082300e-02
16.2250,2.3428420e-02
16.2300,2.6511990e-02
16.2350,2.8704790e-02
16.2400,3.0176000e-02
16.2450,3.1426460e-02
16.2500,3.2234470e-02
16.2550,3.3223750e-02
16.2600,3.4064880e-02
16.2650,3.4280640e-02
16.2700,3.4688690e-02
16.2750,3.5337750e-02
16.2800,3.6617210e-02
16.2850,3.8603040e-02
16.2900,4.0692130e-02
16.2950,4.3320240e-02
16.3000,4.5905960e-02
16.3050,4.8706640e-02
16.3100,5.2312450e-02
16.3150,5.6000320e-02
16.3200,5.9570710e-02
16.3250,6.2733200e-02
16.3300,6.5562090e-02
16.3350,6.7710920e-02
16.3400,6.8339470e-02
16.3450,6.8427290e-02
16.3500,6.8333460e-02
16.3550,6.7089190e-02
16.3600,6.5245480e-02
16.3650,6.3577620e-02
16.3700,6.1688010e-02
16.3750,5.9706780e-02
16.3800,5.8253690e-02
16.3850,5.6908970e-02
16.3900,5.6173430e-02
16.3950,5.6259380e-02
16.4000,5.6418360e-02
16.4050,5.6949360e-02
16.4100,5.7872610e-02
16.4150,5.8507840e-02
16.4200,5.8919270e-02
16.4250,5.9267690e-02
16.4300,5.8822100e-02
16.4350,5.7825920e-02
16.4400,5.6205460e-02
16.4450,5.3013600e-02
16.4500,4.8358010e-02
16.4550,4.2370190e-02
16.4600,3.5871210e-02
16.4650,3.0261350e-02
16.4700,2.5377830e-02
16.4750,2.1042480e-02
16.4800,1.8071200e-02
16.4850,1.7105790e-02
16.4900,1.7580540e-02
16.4950,1.8940750e-02
16.5000,2.1383390e-02
16.5050,2.4027850e-02
16.5100,2.6428870e-02
16.5150,2.8539090e-02
16.5200,2.9844730e-02
16.5250,3.0308560e-02
16.5300,2.9997760e-02
16.5350,2.9062000e-02
16.5400,2.8007600e-02
16.5450,2.7569510e-02
16.5500,2.7067710e-02
16.5550,2.5792080e-02
16.5600,2.4261670e-02
16.5650,2.2479050e-02
16.5700,2.0695560e-02
16.5750,1.9152980e-02
16.5800,1.7421780e-02
16.5850,1.5225530e-02
16.5900,1.2410540e-02
16.5950,8.8644040e-03
16.6000,4.5308930e-03
16.6050,-9.3485840e-05
16.6100,-4.5092750e-03
16.6150,-9.0834150e-03
16.6200,-1.3966690e-02
16.6250,-1.8261220e-02
16.6300,-2.1985300e-02
16.6350,-2.5394100e-02
16.6400,-2.7901660e-02
16.6450,-2.9624820e-02
16.6500,-2.9956560e-02
16.6550,-2.8042200e-02
16.6600,-2.4743880e-02
16.6650,-2.0821310e-02
16.6700,-1.5943780e-02
16.6750,-1.0746780e-02
16.6800,-5.8723020e-03
16.6850,-1.2575550e-03
16.6900,2.9358870e-03
16.6950,6.9995670e-03
16.7000,1.0820410e-02
16.7050,1.4174360e-02
16.7100,1.7670750e-02
16.7150,2.1025880e-02
16.7200,2.3615070e-02
16.7250,2.5590870e-02
16.7300,2.6471550e-02
16.7350,2.5595870e-02
16.7400,2.3371740e-02
16.7450,2.0599770e-02
16.7500,1.7632180e-02
16.7550,1.4906290e-02
16.7600,1.2849180e-02
16.7650,1.2080230e-02
16.7700,1.3161340e-02
16.7750,1.5877150e-02
16.7800,2.0164690e-02
16.7850,2.5386810e-02
16.7900,3.0324660e-02
16.7950,3.4410660e-02
16.8000,3.7070470e-02
16.8050,3.7993720e-02
16.8100,3.7571180e-02
16.8150,3.5977520e-02
16.8200,3.3459780e-02
16.8250,3.0820020e-02
16.8300,2.8543770e-02
16.8350,2.6812020e-02
16.8400,2.5426910e-02
16.8450,2.3635790e-02
16.8500,2.1431190e-02
16.8550,1.9142340e-02
16.8600,1.6616220e-02
16.8650,1.4121030e-02
16.8700,1.2446790e-02
16.8750,1.1921620e-02
16.8800,1.2307030e-02
16.8850,1.3161110e-02
16.8900,1.3919730e-02
16.8950,1.4320490e-02
16.9000,1.3919230e-02
16.9050,1.2599900e-02
16.9100,1.1221810e-02
16.9150,9.8101900e-03
16.9200,8.1985130e-03
16.9250,6.7369910e-03
16.9300,5.7258330e-03
16.9350,5.2072240e-03
16.9400,4.6821530e-03
16.9450,4.0277230e-03
16.9500,2.9726680e-03
16.9550,1.4788660e-03
16.9600,3.6216870e-05
16.9650,-9.0284090e-04
16.9700,-7.7662090e-04
16.9750,1.7600830e-04
16.9800,1.4868370e-03
16.9850,2.6065730e-03
16.9900,2.6311910e-03
16.9950,1.5119600e-03
17.0000,-6.5170230e-04
17.0050,-4.0968900e-03
17.0100,-8.0022080e-03
17.0150,-1.0790990e-02
17.0200,-1.1793730e-02
17.0250,-1.1715670e-02
17.0300,-1.1304010e-02
17.0350,-1.0631590e-02
17.0400,-9.8139030e-03
17.0450,-8.8713100e-03
17.0500,-7.8778280e-03
17.0550,-6.6152110e-03
17.0600,-5.0682990e-03
17.0650,-3.4205300e-03
17.0700,-1.5995570e-03
17.0750,2.1365370e-04
17.0800,2.4210590e-03
17.0850,5.4037330e-03
17.0900,8.7127350e-03
17.0950,1.1109800e-02
17.1000,1.2379320e-02
17.1050,1.2770140e-02
17.1100,1.2094300e-02
17.1150,1.0629330e-02
17.1200,8.5180450e-03
17.1250,5.3223260e-03
17.1300,9.6470950e-04
17.1350,-3.2615800e-03
17.1400,-7.2422350e-03
17.1450,-1.1322110e-02
17.1500,-1.5210560e-02
17.1550,-1.9204930e-02
17.1600,-2.3356510e-02
17.1650,-2.7061860e-02
17.1700,-2.9643170e-02
17.1750,-3.0633250e-02
17.1800,-2.9892820e-02
17.1850,-2.7831030e-02
17.1900,-2.4580720e-02
17.1950,-1.9663240e-02
17.2000,-1.2832660e-02
17.2050,-4.9130480e-03
17.2100,2.7335460e-03
17.2150,9.2583200e-03
17.2200,1.4253850e-02
17.2250,1.7586120e-02
17.2300,1.9227410e-02
17.2350,1.8972380e-02
17.2400,1.6944050e-02
17.2450,1.3585700e-02
17.2500,9.4451370e-03
17.2550,4.8255140e-03
17.2600,-1.9476250e-04
17.2650,-5.5959990e-03
17.2700,-1.1552700e-02
17.2750,-1.7773610e-02
17.2800,-2.3844300e-02
17.2850,-2.9596880e-02
17.2900,-3.4905530e-02
17.2950,-3.9365930e-02
17.3000,-4.2942700e-02
17.3050,-4.6030730e-02
17.3100,-4.8556160e-02
17.3150,-5.0310260e-02
17.3200,-5.1820960e-02
17.3250,-5.3731850e-02
17.3300,-5.5515510e-02
17.3350,-5.7273550e-02
17.3400,-5.8943800e-02
17.3450,-5.9879440e-02
17.3500,-6.0413400e-02
17.3550,-6.0623390e-02
17.3600,-6.0601990e-02
17.3650,-6.0846990e-02
17.3700,-6.1261330e-02
17.3750,-6.1502260e-02
17.3800,-6.2005750e-02
17.3850,-6.2756450e-02
17.3900,-6.3162460e-02
17.3950,-6.3120390e-02
17.4000,-6.2184010e-02
17.4050,-6.0194070e-02
17.4100,-5.7620570e-02
17.4150,-5.4224250e-02
17.4200,-4.9641470e-02
17.4250,-4.4208660e-02
17.4300,-3.8223990e-02
17.4350,-3.1487250e-02
17.4400,-2.4286370e-02
17.4450,-1.7265880e-02
17.4500,-1.0955130e-02
17.4550,-5.7516180e-03
17.4600,-1.4170400e-03
17.4650,2.3572890e-03
17.4700,5.6244830e-03
17.4750,8.1822880e-03
17.4800,9.8616450e-03
17.4850,1.0800500e-02
17.4900,1.1276960e-02
17.4950,1.1762200e-02
17.5000,1.2430310e-02
17.5050,1.3483380e-02
17.5100,1.5338810e-02
17.5150,1.7808220e-02
17.5200,2.1035290e-02
17.5250,2.4968150e-02
17.5300,2.9173990e-02
17.5350,3.3301210e-02
17.5400,3.6402550e-02
17.5450,3.7531330e-02
17.5500,3.6317230e-02
17.5550,3.3214680e-02
17.5600,2.8590230e-02
17.5650,2.3143880e-02
17.5700,1.7575120e-02
17.5750,1.1916940e-02
17.5800,6.4869170e-03
17.5850,1.7178570e-03
17.5900,-2.2238090e-03
17.5950,-5.6309910e-03
17.6000,-8.8470260e-03
17.6050,-1.2004790e-02
17.6100,-1.5293360e-02
17.6150,-1.8737870e-02
17.6200,-2.2252520e-02
17.6250,-2.5941690e-02
17.6300,-2.9519140e-02
17.6350,-3.2769990e-02
17.6400,-3.5208010e-02
17.6450,-3.6664500e-02
17.6500,-3.7588620e-02
17.6550,-3.8051730e-02
17.6600,-3.8411940e-02
17.6650,-3.8616540e-02
17.6700,-3.8173430e-02
17.6750,-3.7246970e-02
17.6800,-3.6450210e-02
17.6850,-3.5899920e-02
17.6900,-3.5941010e-02
17.6950,-3.6925140e-02
17.7000,-3.8408480e-02
17.7050,-3.9987760e-02
17.7100,-4.1198390e-02
17.7150,-4.1341300e-02
17.7200,-3.9950530e-02
17.7250,-3.7394690e-02
17.7300,-3.4027370e-02
17.7350,-2.9877490e-02
17.7400,-2.5100070e-02
17.7450,-1.9891150e-02
17.7500,-1.5410910e-02
17.7550,-1.2345300e-02
17.7600,-1.0599210e-02
17.7650,-9.8474140e-03
17.7700,-9.3046380e-03
17.7750,-9.1450050e-03
17.7800,-9.1562080e-03
17.7850,-8.3304440e-03
17.7900,-6.2222900e-03
17.7950,-3.1361900e-03
17.8000,4.9053530e-04
17.8050,4.8101400e-03
17.8100,1.0143140e-02
17.8150,1.6515510e-02
17.8200,2.3417590e-02
17.8250,3.0305690e-02
17.8300,3.6827780e-02
17.8350,4.2709560e-02
17.8400,4.6967160e-02
17.8450,4.9336040e-02
17.8500,5.0778540e-02
17.8550,5.0861560e-02
